stcofips,year,month,tier,month_t,deviation
06083,2021,10,mid,-6,-2.829516022963432
06083,2024,9,mid,-1,-0.25677534531807567
06083,2024,9,mid,-2,-0.37279378806351815
06083,2024,9,mid,-3,-0.44813283041692387
06083,2024,9,mid,-4,-0.310529545806304
06083,2024,9,mid,-5,-0.3210081233643507
06083,2024,9,mid,-6,-0.39060462434258625
06085,2024,12,mid,-1,-0.9277147295341024
06085,2024,12,mid,-2,-1.6194723058964513
06085,2024,12,mid,-3,-2.28501300154484
06085,2024,12,mid,-4,-2.9951650415680433
06085,2024,12,mid,-5,-3.9065634021393834
06085,2024,12,mid,-6,-4.837974781500407
06087,2021,12,mid,-1,0.19093018825766706
06087,2021,12,mid,-2,0.38075111081802504
06087,2021,12,mid,-3,0.702667932043866
06087,2021,12,mid,-4,1.2475584406527105
06087,2021,12,mid,-5,1.2732156223528506
06087,2021,12,mid,-6,0.8280226485638451
06087,2024,12,mid,-1,0.11637781734262376
06087,2024,12,mid,-2,0.5097490659920396
06087,2024,12,mid,-3,0.7235996771323698
06087,2024,12,mid,-4,0.7431565881530986
06087,2024,12,mid,-5,0.5995732396222024
06087,2024,12,mid,-6,0.6403205547579915
06091,2020,7,mid,-1,-0.1381574051352601
